,rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl
638,5,awesome loved it. from beginning to end.,Carlos M,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Carlos M,,Fandango,E811800B-89E0-45C0-AF12-1C84AE539527,
639,5,10/10. immediately want to see again. absolute perfect movie.,Wow,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Wow,,Fandango,E2062B6E-9727-436B-BCD6-BC7DEB7C0ACB,
640,5,Intense action! Great movie!,Tina,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Tina,,Fandango,7b5312c8-a3c5-4e56-ae6a-f09c25d7eb4f,
641,5,Great movie!  Everything a sequel should be!,A.Scott,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",A.Scott,,Fandango,837fade7-6c9d-41f7-871c-85cc84693aed,
642,5,Action filled edge of seats.,Fan,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Fan,,Fandango,9659e611-778d-4e78-9e73-308521854cc2,
643,5,"This film absolutely blew me away. The character development was great, the action was unbelievable and the music was phenomenal. The last fight scene of this movie will have you holding your breath the entire time as the relationship between Maverick and Rooster is tested to the max. Every film maker needs to watch this movie and take notes. Top Gun: Maverick will be the best movie of the year.",,FALSE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",,,Flixster,a108cfeb-55a0-40c0-8be5-78edf7d859c3,
644,5,Im not much of an active movie kind of girl but I ended up loving this movie!,A7shleyb,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",A7shleyb,,Fandango,5bf2b9d5-bb54-4e04-8d88-955df295ae2d,
645,5,I loved it can see again,John,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",John,,Fandango,3ffc9773-cfad-4308-b959-b036c25b8da5,
646,5,it was edge of your seat ride,michael,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",michael,,Fandango,efe50f7f-7971-4cb2-baba-c27a682af5f9,
647,5,Great visuals! See the original Top Gun if you haven't.,Greg,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Greg,,Fandango,4E3EF96F-71B6-4D85-9CE7-35776D55796C,
648,5,It is outstanding movie !!!,Vladlena C,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Vladlena C,,Fandango,9ea21036-3110-42b2-9d98-6156ae4d90bb,
649,5,"Perfect movie. Amazing sound design and music. Acting is top notch, must see in the theater.",zachary j,FALSE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",zachary j,/user/id/Google_118062993270452037259,RT,Google_118062993270452037259,
650,5,"UNBELIEVABLE

FANTASTIC

A MUST SEE",frederick f,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",frederick f,,Fandango,41e94ea9-c8ec-4601-b7ae-6d7da40ce11a,
651,5,"Top Gun: Maverick é um filmaço e está sendo muito bem recebido pela crítica ao redor do mundo. Porém, ao mesmo tempo parece estar incomodando bastante algumas pessoas...

Macho Geek",adilson s,FALSE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",adilson s,/user/id/Google_109704962884440212047,RT,Google_109704962884440212047,
652,4,"The movie is a definate HomeRun! But, they brought back everyone except Kelly McGillis, and that would have made this movie a GrandSlam! Still, definitely worth seeing! Thx, Steve D.",Steven D,TRUE,FALSE,FALSE,FALSE,4,"Aug 21, 2022",Steven D,,Fandango,4909715b-1fab-4745-a7f9-6a28d31c3ed5,
653,5,Just as good the secomd time as it was the first time.,Bradley W,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Bradley W,,Fandango,0786dfbb-0668-4ff8-b153-451c2a532912,
654,5,Movie absolutely brilliant!!  I waited along time for my husband  to come back so we could see it.  Well worth it!!,Caramarie,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Caramarie,,Fandango,8b0a6785-5ead-47a2-87bc-fd3b8bd9cdf6,
655,5,It was a great movie - very well made.,Noelle S,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Noelle S,,Fandango,decc744a-611c-460d-91c3-3fbe85296004,
656,3,"Enjoyed acting and story. Too much time in the air 
and not enough character relationship development. 
Military tactics inaccurate. Younger characters zero development.",Mary Jane C,TRUE,FALSE,FALSE,FALSE,3,"Aug 21, 2022",Mary Jane C,,Fandango,dba779f4-03d6-49f6-933a-3fc25a9504b4,
657,5,"Excellent movie. They did a great job tying in from the original storyline. 
Flying sequences were awesome!",Carlos A,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Carlos A,,Fandango,807c1a23-365b-40bc-91fc-1df76fbb75f9,
658,5,Awesome sequel.  Lived up to the adrenaline rush of the first.  Great effects.,R David B,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",R David B,,Fandango,6cbb20d2-516e-472c-8a77-3aee333c739a,
659,5,"Great storyline supporting all of the actions. Overall, it was very entertaining movie. #thumbsup",Chris N,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Chris N,,Fandango,6027903E-CDB3-44A7-8909-198050097A4A,
660,5,Great movie! Kept viewer interested until the end. Definitely recommend if you want action packed entertainment.,Lisa,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Lisa,,Fandango,08143e2e-5467-45fd-ac84-be46e5f71868,
661,5,I like the movie is a great movie,Jared Duncan,TRUE,FALSE,FALSE,FALSE,5,"Aug 21, 2022",Jared Duncan,,Fandango,37F65875-01A2-4C4F-8B0C-84A447E5F6FF,
662,5,"My brothers in Christ, just watch it. Simply the best.",Kate,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Kate,,Fandango,CF5F7EC0-E88D-476D-B8C3-6F6CB3C8B388,
663,5,"Everything was real you felt like you were in the film. The storyline was very good, the acting excellent and it was so intense you left the movie exhausted.",James C,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",James C,,Fandango,818d9519-0974-4f49-af7e-e8ac7505f2a7,
664,5,Amazing movie.  It's all been said before.,Brian Y,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Brian Y,/user/id/19c2edbf-7c9d-4440-b19b-8470a7e72b06,RT,19c2edbf-7c9d-4440-b19b-8470a7e72b06,
665,5,Loved the parallels between the original Top Gun and this one. The cinematography was amazing! We thought the cast was great too. We also realized that Tom Cruise was in his mid 20's when the first film was produced. He certainly has aged well...,chris a,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",chris a,,Fandango,578aeca6-2738-43dc-ba24-ae77b6bac67c,
666,5,"Absolutely perfect sequel, casting was on point!  I was immediately transported to the original, soundtrack was great too!",Grace B,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Grace B,,Fandango,5A294DA3-67E9-4F1B-8BE3-460C0E83BF75,
667,3.5,Good story. Couldve had better aerial footage,Barbara,TRUE,FALSE,FALSE,FALSE,3.5,"Aug 20, 2022",Barbara,,Fandango,03442afa-f9c3-4933-9717-8bb3a6250ca0,
668,5,"One of the best Action movies out there, can't go wrong with this one, must watch!",Mustajab A,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Mustajab A,/user/id/Google_109827540178780986956,RT,Google_109827540178780986956,
669,5,"fantastic film, paid homage to the first, un-woke, this is how you make a film.",stewie c,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",stewie c,/user/id/024df0f3-89be-4a43-b223-04d87fc088d1,RT,024df0f3-89be-4a43-b223-04d87fc088d1,
670,5,best movie in a decade!!!,Travis,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Travis,,Fandango,5150905E-E9CC-4219-A276-A6FA2DB28802,
671,5,"The story continuation, the story line, the action, the direction, the cinematography,  the actors, characters and feel good moments, the comedy, drama and so much entertainment. What a thrill ride. The homage to the original movie. The wait was well worth it.",Robert E,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Robert E,,Fandango,e295344d-8e6a-4f84-aa05-cae92e737d8c,
672,5,One of the best work Tom Cruise had done.  Super realistic and the story was very good. Waited for thirty years and did not disappoint us. It worth the wait.,Ivan W,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Ivan W,/user/id/Google_103313988122794730085,RT,Google_103313988122794730085,
673,5,Awesome! 👍 I'll watch again.,NeeCee,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",NeeCee,,Fandango,7C586D23-A70F-4C17-861B-258219BA4944,
674,5,"Great sequel, great music and score.",Kristian Z,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Kristian Z,,Fandango,7955ADBE-9EF7-42B4-9642-C1536EB5CF31,
675,5,Love. Such a great movie. Loved the ending!,Natalie N,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Natalie N,,Fandango,e33a3aae-b798-41d5-a33b-29f8ec059551,
676,2.5,"I seem to be an outlier from the majority who watched this movie. For me the dialogue and interaction between the players was corny, tortured and unrealistic.  The cinematography was the only redeeming feature.",Graham S,FALSE,FALSE,FALSE,FALSE,2.5,"Aug 20, 2022",Graham S,/user/id/Google_104350827243338550729,RT,Google_104350827243338550729,
677,5,A blockbuster movie done right. Must watch it in a cinema theater.,D F,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",D F,/user/id/b863b3eb-20bb-4220-ab8a-535fa12ba8cb,RT,b863b3eb-20bb-4220-ab8a-535fa12ba8cb,
678,5,"To it's Original Top gun one of the best sequel I've ever  seen in a long time.
Touching and action pack a must see to appreciate the masterpiece.",Hieu D,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Hieu D,/user/id/Google_106118625091961063578,RT,Google_106118625091961063578,
679,5,Awesome and action packed.,Rita,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Rita,,Fandango,16bb397b-b351-4ea0-8019-68affe5a303d,
680,5,It was a definite must see movie.  A very good sequel,brian b,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",brian b,,Fandango,077ecc33-3c6d-4c0f-a38c-632678818027,
681,5,I cannot begin to describe the epicness of this movie!,Kirsten S,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Kirsten S,/user/id/Google_116069870156763225644,RT,Google_116069870156763225644,
682,3.5,"Outstanding airplane video, REALLY poor plot - banal & juvenile - but the airplane videos were great.",Robert,FALSE,FALSE,FALSE,FALSE,3.5,"Aug 20, 2022",Robert,,Fandango,16d9d7d8-14ca-4dc7-a14d-8d1e48705ed7,
683,5,OMG THE BBBBBEST FIL EVER,Miosz ,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Miosz ,/user/id/Google_108741265266834913124,RT,Google_108741265266834913124,
684,5,"I have been fan of old top gun movie and this sequel is just mind blowing.

I feel like this movie has topped in the Hollywood industry and there cannot be better movie than this. Every scene , every stunt is perfect in all angles.

Hats off to @tom cruise , director and all cast members. Great respect to all of them All movies of tom cruise are amazing. Thank you tom...for giving this experience.",Shubham M,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Shubham M,/user/id/Google_103156994981462352724,RT,Google_103156994981462352724,
685,5,Great story and I loved the realism.,Kieran M,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Kieran M,/user/id/Google_111344338202785539369,RT,Google_111344338202785539369,
686,5,"Fantastic film - loved the character development and events, visuals and graphics were superb!",Audrey OG,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Audrey OG,,Fandango,0f92dbb0-05d1-42a1-a20c-cbac5ebaa536,
687,2.5,"It was okay. The action was incredible and truly stressful in the best way possible. However, the dialogue and the acting during the moments of actual human interaction were embarrassingly hilarious. I kept thinking this was a fan-fiction sequel written by and starring Michael Scott after his time working at Dunder Mifflin.",Abram L,FALSE,FALSE,FALSE,FALSE,2.5,"Aug 20, 2022",Abram L,/user/id/Facebook_100000266521000,RT,Facebook_100000266521000,
688,5,Great action movie.   Tom still looks great!,Pee Dee,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Pee Dee,,Fandango,49563c92-8754-45d6-ab1a-2324003b8009,
689,5,"Great movies, story line was good, I loved how they brought Gooses into it through his son. A nice way to show that envelope if you disagree with someone you can put your differences aside to complete a common goal.",Dawn,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Dawn,,Fandango,efc1a02c-3e4f-4b26-bbb8-86236808a0d7,
690,5,"A PERFECT summer blockbuster. I went with super high expectations...Logically I was going to be at least a little disappointed... NOPE I wasn't. . This film was all I wanted it to be and more. The hype is real guys and girls. DO NOT wait for this master piece to come on Bluray, you will regret it, this NEEDS to be experienced in IMAX.",Giaccomo Q,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Giaccomo Q,/user/id/Facebook_207987309571809,RT,Facebook_207987309571809,
691,5,"This Movie did not disappoint, even better than the original!!  I like the fact that the movie was based on a mission instead of a love story/ Top Gun School...",Kari,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Kari,,Fandango,4709e464-196b-4ae2-b7fc-bf8ab8354a0f,
692,5,Seamlessly married original Top Gun with current story. Production was entertaining and believable allowing for the necessary Hollywood dramatization! I enjoyed the military precision with cavalier attitude of Top Gun fighter pilots. They push the limits! We are looking forward to Miles Teller taking the lead in the next movie (with Bob)!,Herb,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Herb,,Fandango,9c641650-bf33-4184-bc2b-57e59ad15ab1,
693,5,Great virtual effects!,Nancy,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Nancy,,Fandango,96af2776-6ecb-42e7-a02f-2dc372482059,
694,5,"LOVED IT It is a very well put together film.  The attention to detail is incredible.  There is a beautiful story line.  I have seen it 8 times , soon to be 9 and each time I see it, i pick up on small details that are intertwined with the story, along with references back to the first  Topgun. The music is fantastic.  I  am not truly a fan of Lady gaga, but the song ""hold my hand"" is beautiful and it flows with and through the score.  BETTER THAN THE 1ST Topgun",leslie,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",leslie,,Fandango,c927621c-bab9-4114-bb10-bba6656a5fec,
695,5,It was great and like being on an amusement ride for 2 hours! Great entertainment!,Edie,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Edie,,Fandango,c0feb0c3-3348-4683-9539-ac6e2f5aa590,
696,2,"Definitely even much more mindless action sequences, bored out of my mind to be blunt. Mind couldn't have been any less empty while enduring this flick",Stoner J,FALSE,FALSE,FALSE,FALSE,2,"Aug 20, 2022",Stoner J,/user/id/4a239475-1032-462a-83bb-e611e4c5f710,RT,4a239475-1032-462a-83bb-e611e4c5f710,
697,5,"Melhor filme do ano, fazia tempo que não tínhamos um filme tão bom.",Jamerson M,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Jamerson M,/user/id/Google_103637454101004906324,RT,Google_103637454101004906324,
698,4.5,Good follow up to original movie.  Great video.,paul j,TRUE,FALSE,FALSE,FALSE,4.5,"Aug 20, 2022",paul j,,Fandango,14569b78-12bd-4410-8947-df97d6c2229b,
699,5,By far the best movie I've seen in a long time. You'll walk away feeling great.,Kierstan P,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Kierstan P,/user/id/Facebook_10101127607073431,RT,Facebook_10101127607073431,
700,5,Action packed just like the first Top Gun.,Randy,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Randy,,Fandango,88c86b92-dcca-4214-86dd-df5d6f9a38e7,
701,5,Great way to escape for 2 hours...had a blast.,Darth B,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Darth B,/user/id/Google_111100592014153699869,RT,Google_111100592014153699869,
702,5,"There's probably not much i can say that others haven't. It's just straight A action with no agenda, no political gibberish, no character assassinations and no unnecessary awful humour where it makes no sense. Good re-watch value as well and nice to see Cruise at his best.",Oliver R,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Oliver R,/user/id/48fd1f63-9ad1-4d08-91cb-5b056a49456a,RT,48fd1f63-9ad1-4d08-91cb-5b056a49456a,
703,5,"Tom Cruise is by far, the best actor who has ever lived. He is handsome, believable, in amazing physical condition, shares emotions with his eyes and sincere voice, charming, confident, exciting, passionate, sexy, prepared, skilled, intelligent, cocky but humble, brings humor to tense situations, jaw dropping singing voice, has a 64 persona, funny, courageous, captivating smileare you listening Tomthe only actor I would evercwant to hang withbut only have a year to livebut Cruise gives me the guts to face whateverbecause he makes you feel like youre going to winno matter what the odds!",Kenny,TRUE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Kenny,,Fandango,b0f13e41-6347-4a17-aecf-4b9bdeaa47f2,
704,4,Great sequel.. of course the original is a classic for me and a 5 star but this was nicely done.,Heather,FALSE,FALSE,FALSE,FALSE,4,"Aug 20, 2022",Heather,,Fandango,4390A17F-F7A7-4B92-810C-DAF7AD95D30B,
705,4.5,My husband and I both absolutely loved this movie!! Everything about it was soo great - from the actors to the story line to the special effects!! We were so happy we decided to see it!!,Georgie & Ed Bakosh,TRUE,FALSE,FALSE,FALSE,4.5,"Aug 20, 2022",Georgie & Ed Bakosh,,Fandango,ca9a58b9-8c06-46f6-86ad-2a9030eb5291,
706,5,"Just amazing a well thought out film no woke agenda no message , just pure adventure and great characters, it's a shame we had to wait so long for it",Keith J,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Keith J,/user/id/Google_115082649315229180184,RT,Google_115082649315229180184,
707,5,Beyond! This is an experience not a movie.,Mark L,FALSE,FALSE,FALSE,FALSE,5,"Aug 20, 2022",Mark L,/user/id/Google_112249117125758669676,RT,Google_112249117125758669676,
